X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
-0.058836504,0.883970746,-0.137884934,0.83023271,4.890416234,14.14601971,0.597373266,0.170409271,0.402626734,0.137122554,0.033404672,0.092325433,0.014086717,0.361814406,0.320467126,0.135140667,0.116687281,0.033286716,0.04920691,0.044709033,0.074842708,0.085146324,2.371359665,0
2.660106403,3.652410049,3.221748464,0.785113455,3.653618496,44.39033167,0.843403663,0.803239744,0.156596337,0.687466122,0.207878149,0.422630185,0.053978633,0.49186773,0.574691321,0.149227093,0.121562582,0.115773622,0.031565521,0.136408795,0.161736072,0.028693214,3.851119195,0
0.129795471,2.34929075,-0.02629754,0.658747304,1.93037978,9.160343469,0.459149969,0.441592852,0.540850031,0.325802375,0.00552256,0.04777505,0.001807219,0.115595059,0.159043911,0.052046009,0.120394145,0.115790477,0.039398143,0.099671599,0.217078527,0.165717889,3.055833006,0
0.207426743,0.522247627,0.218117467,0.60419199,1.526477417,4.769232143,0.64350904,0.581376418,0.35649096,0.408216274,0.091427805,0.200031509,0.044087452,0.457067018,0.335026348,0.161553237,0.191666044,0.173160144,0.092423387,0.08816277,0.137003156,0.347037635,2.073782946,0
0.061834011,228.8570509,-0.006676804,0.843634454,5.395270737,11.9553415,0.595198974,0.026599714,0.404801026,0.023805651,0.011465963,0.029530394,8.32E-05,0.388276654,0.446490675,0.003240603,0.062520339,0.002794062,0.000453769,0.065911877,0.110739232,0.099147942,137.7801386,0
0.069691495,-0.730101794,0.149157747,0.750475007,3.007614586,10.56397039,0.695747711,7.789851861,0.304252289,6.814438912,0.010476991,0.038738575,0.070736591,0.270453712,0.541145164,3.65360272,0.087118643,0.975412949,0.588191364,0.048147217,0.06920212,0.126135284,0.148112755,0
0.043174794,1.250870322,-0.179515186,0.492892242,0.971967464,4.386380667,0.677738032,0.722847421,0.322261968,0.430048556,0.095896602,0.450551569,0.059707918,0.212842676,0.345307088,0.214997893,0.274526713,0.292798865,0.170928044,0.038795311,0.05724234,0.462531909,1.606095215,0
-0.186969333,-0.740182604,-0.434894082,1.269979767,-4.703981273,8.030264143,0.207153305,7.610978824,0.792846695,5.38248078,-0.188500796,-8.849802817,-1.586875629,0.0213,0.042054165,0.354028898,0.060654582,2.228498044,0.5106147,0.020214828,0.097583901,0.098055818,0.118787378,1
0.166281406,9.287532837,-0.19762058,0.602035697,1.512788189,5.612819167,0.558457069,0.058119298,0.441542931,0.037194794,0.058098738,0.321377279,0.003390119,0.180780477,0.234315777,0.013672559,0.201059502,0.020924504,0.011732022,0.094815581,0.169781324,0.295935255,17.1376683,1
0.539173529,16.44816503,-0.002935136,0.554131567,1.242814082,6.040614778,0.60956474,0.084296268,0.39043526,0.048101342,0.080285721,0.603000791,0.006967063,0.133143641,0.156810842,0.013607787,0.261733422,0.036194926,0.022712796,0.162428225,0.266465912,0.298748661,11.52361098,0
0.155063268,0.198779731,-0.424386417,0.62201158,1.645583694,6.158412348,0.454269156,0.522282209,0.545730844,0.268617053,0.006670969,0.092559882,0.008409546,0.072071927,0.100522016,0.126719897,0.220632168,0.253665156,0.278132956,0.09426158,0.207501606,0.261055451,0.793261507,1
0.192323453,0.021066736,-0.077227741,0.648732756,1.846835331,30.89160978,0.717093601,5.855640089,0.282906399,4.138161741,0.010063398,0.374042016,0.033636745,0.02690446,0.079282016,0.264998843,0.210325893,1.717478348,0.703010866,0.105125934,0.146600017,0.049899206,0.299178723,1
0.226703476,-0.58613055,0.334255809,0.437075336,0.776436643,41.49465689,0.611709006,2.405660755,0.388290994,1.977364197,0.097101134,0.560430795,0.293379263,0.173261595,0.114248905,0.345189168,0.10890682,0.428296558,0.329048707,0.155484961,0.254181252,0.055138065,0.330974768,1
0.096388504,-0.659101033,0.322259847,1.302054729,-4.31065832,5.40437123,0.416252685,6.3119676,0.583747315,5.041599105,-0.025747828,-0.539539858,-0.161445376,0.047721827,0.201869116,1.265770291,0.083776459,1.270368495,0.525299539,0.029162068,0.070058571,0.14211031,0.159483215,1
