X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
0.077594312,0.945338485,0.143343475,0.635479153,1.743327322,6.740816642,0.605591139,0.406366339,0.394408861,0.193709716,0.028573163,0.309806428,0.010912953,0.092229085,0.206774649,0.078973476,0.31691347,0.212656623,0.121038815,0.033584714,0.055457736,0.233445861,2.618279684,0
0.215783978,1.004308473,0.204817712,0.889065795,8.014352286,11.40957091,0.398909992,0.667459036,0.601090008,0.347979356,0.009899494,0.065662591,0.008530142,0.150763076,0.103174014,0.088902422,0.190938514,0.319479679,0.164526857,0.022812114,0.057186119,0.09858181,1.160530977,0
0.1905067,-0.830840788,0.381119729,0.683641078,2.160966644,11.00800614,0.394160045,7.625628517,0.605839955,5.351600474,0.056264466,0.596161096,0.430836606,0.094377956,0.128749836,0.985882323,0.117541917,2.274028043,0.900059389,0.024281066,0.061602049,0.132881091,0.130593513,0
0.159577229,-0.3364267,-0.030335006,0.816093855,4.437556202,14.64414225,0.638318403,1.459384497,0.361681597,1.216162699,0.018597778,0.079196884,0.036294465,0.234829664,0.309288395,0.603591299,0.106382485,0.243221798,0.207610579,0.157429774,0.246632046,0.083675045,0.512413607,0
-0.030090187,-0.757178733,-0.021807068,0.673408367,2.061927802,7.754883007,0.585598587,11.56084102,0.414401413,9.387643299,0.033572922,0.076090413,0.206905964,0.441224077,0.382094697,2.354804589,0.110080358,2.173197719,0.678412271,0.079674742,0.136056923,0.191490063,0.162261743,0
0.55260979,15.92104779,-0.034578301,0.510178431,1.04155975,7.7891425,0.398647861,0.209146244,0.601352139,0.194513331,0.241705842,0.814557764,0.028652642,0.296732599,0.10009157,0.011865199,0.027891389,0.014632912,0.003306341,0.237101677,0.594764704,0.251644972,8.435726076,0
0.10681882,-0.695069096,0.34914488,0.675325579,2.080008572,7.574951933,0.419279571,5.10174875,0.580720429,4.63053482,0.024649283,0.233621823,0.129771028,0.105509334,0.150840544,0.794129893,0.03872601,0.47121393,0.203880745,0.071742352,0.171108627,0.195482065,0.189944422,0
-0.186969333,-0.740182604,-0.434894082,1.269979767,-4.703981273,8.030264143,0.207153305,7.610978824,0.792846695,5.38248078,-0.188500796,-8.849802817,-1.586875629,0.0213,0.042054165,0.354028898,0.060654582,2.228498044,0.5106147,0.020214828,0.097583901,0.098055818,0.118787378,1
0.166281406,9.287532837,-0.19762058,0.602035697,1.512788189,5.612819167,0.558457069,0.058119298,0.441542931,0.037194794,0.058098738,0.321377279,0.003390119,0.180780477,0.234315777,0.013672559,0.201059502,0.020924504,0.011732022,0.094815581,0.169781324,0.295935255,17.1376683,1
0.238460086,0.505226704,0.029444849,0.630781194,1.708421084,33.63353286,0.62218552,1.733478275,0.37781448,1.300309173,0.197204295,1.268515349,0.084557942,0.155460709,0.258689531,0.110921795,0.155474428,0.433169102,0.066664865,0.151646318,0.243731674,0.047135571,2.332179454,0
0.175764833,-0.816113544,0.118571554,0.891594951,8.224662559,10.69070477,0.242504185,24.0242487,0.757495815,16.55891044,-0.060505725,-7.971415823,-2.237711998,0.007590336,0.085208806,3.151317773,0.075356187,7.465338262,2.786933687,0.018938522,0.078095648,0.104912217,0.027039103,0
-0.027048335,-0.951541997,-0.376586481,0.446438166,0.806482924,4.437623686,0.354219837,42.98425821,0.645780163,21.70007345,0.039041286,0.61752435,0.988141935,0.063222261,0.036820778,0.931940479,0.175396314,21.28418475,4.43931211,0.038305388,0.108140154,0.504763814,0.039509796,0
0.155063268,0.198779731,-0.424386417,0.62201158,1.645583694,6.158412348,0.454269156,0.522282209,0.545730844,0.268617053,0.006670969,0.092559882,0.008409546,0.072071927,0.100522016,0.126719897,0.220632168,0.253665156,0.278132956,0.09426158,0.207501606,0.261055451,0.793261507,1
