X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
0.129713633,-0.959049818,0.107762696,0.985020976,65.76002463,26.94585917,0.582149836,48.42601949,0.417850164,34.48583789,0.001829706,0.003864717,0.024948531,0.473438513,0.273084377,3.723578579,0.167580869,13.9401816,2.285010008,0.084342161,0.144880503,0.0376758,0.073339228,0
0.117589058,0.153061862,-0.090394804,0.78999095,3.761699559,32.87621417,0.41573187,1.006884734,0.58426813,0.370026316,0.117871743,0.639730693,0.093593439,0.18425213,0.067756813,0.053800792,0.262951987,0.636858418,0.208791183,0.061042714,0.146831932,0.038503134,1.259401776,0
0.143365537,2.195665878,0.192493321,0.560243445,1.27398543,7.434247333,0.700821944,0.381741106,0.299178056,0.323039596,0.085945934,0.267582026,0.022607428,0.321194721,0.404762249,0.10646965,0.107767556,0.05870151,0.028347441,0.169346442,0.241639754,0.240096711,3.801667885,0
0.071940843,18.42265231,-0.025989643,0.616499139,1.607556078,30.43186667,0.566291449,0.027798548,0.433708551,0.003812775,-0.005655836,-0.023444548,-0.000130344,0.241243119,0.03778534,0.000870799,0.488620417,0.023985773,0.011260723,0.00635634,0.011224503,0.053301439,43.39156813,0
0.33845506,8.976332678,0.278856366,0.786208117,3.677446056,6.615909231,0.80527114,0.933109353,0.19472886,0.744114277,0.035111983,0.073445991,0.007338092,0.478065344,0.598236512,0.12502611,0.163102298,0.188995075,0.03408693,0.040312152,0.050060346,0.192252917,4.78489264,0
0.065690993,-0.53623606,0.134851254,0.63691563,1.754180801,9.570287987,0.730444964,13.45503545,0.269555036,12.13013262,0.032674011,0.082776194,0.086484726,0.394727147,0.499060907,1.320962583,0.071926128,1.324902827,0.190381018,0.084797701,0.116090473,0.164056366,0.377800942,0
0.043055841,7.638481451,0.09588088,0.538071736,1.164838305,8.582476521,0.407622993,0.113516464,0.592377007,0.095471425,0.065534789,0.22570312,0.008518398,0.290358363,0.194667411,0.025303424,0.064797409,0.018045039,0.008422551,0.119558479,0.293306513,0.216544519,7.693322953,0
1.215623083,2.755834165,0.534213716,0.552381485,1.234045211,9.830098667,0.666984327,0.606504179,0.333015673,0.319864328,0.093021864,0.336933037,0.044368811,0.276084128,0.042010387,0.020037772,0.315223364,0.28663985,0.150352673,0.235463104,0.353026443,0.184163267,2.096559767,0
-0.186969333,-0.740182604,-0.434894082,1.269979767,-4.703981273,8.030264143,0.207153305,7.610978824,0.792846695,5.38248078,-0.188500796,-8.849802817,-1.586875629,0.0213,0.042054165,0.354028898,0.060654582,2.228498044,0.5106147,0.020214828,0.097583901,0.098055818,0.118787378,1
0.297852385,-0.42451996,-0.080828439,0.584124969,1.404568502,6.214686111,0.76988415,2.153259082,0.23011585,1.434275943,0.091016754,0.461628897,0.098739543,0.197164333,0.146690165,0.159136855,0.257067868,0.718983138,0.278880128,0.329039681,0.427388563,0.275470458,0.921786253,0
0.166281406,9.287532837,-0.19762058,0.602035697,1.512788189,5.612819167,0.558457069,0.058119298,0.441542931,0.037194794,0.058098738,0.321377279,0.003390119,0.180780477,0.234315777,0.013672559,0.201059502,0.020924504,0.011732022,0.094815581,0.169781324,0.295935255,17.1376683,1
0.695141786,-0.028402707,2.987557432,0.665432952,1.988937514,6.93029125,0.467590257,1.316137033,0.532409743,0.889081866,0.104602085,0.415056363,0.081772461,0.25201899,0.178401413,0.13946493,0.151721918,0.427055167,0.118608292,0.029803281,0.063738028,0.216842402,1.279184755,0
0.800731783,-0.56663415,0.160364293,0.4558583,0.837756599,8.144171444,0.714021759,4.117807423,0.285978241,2.253640955,0.144480274,0.555639628,0.253190038,0.260025143,0.227553107,0.398768484,0.323243728,1.864166468,0.566458587,0.130805105,0.183194845,0.269353874,0.570639647,0
0.155063268,0.198779731,-0.424386417,0.62201158,1.645583694,6.158412348,0.454269156,0.522282209,0.545730844,0.268617053,0.006670969,0.092559882,0.008409546,0.072071927,0.100522016,0.126719897,0.220632168,0.253665156,0.278132956,0.09426158,0.207501606,0.261055451,0.793261507,1
-0.000895392,1.62402165,-0.676192188,0.294833918,0.418105643,9.233182586,0.348241247,0.268172375,0.651758753,0.146668247,0.150497267,0.752930989,0.043273453,0.199881888,0.07876701,0.022648388,0.157781908,0.121504127,0.045368053,0.091618059,0.2630879,0.367342462,3.477819674,0
0.276672011,5.658390748,-0.036165049,0.714354143,2.50083845,17.84714446,0.545549977,0.238809109,0.454450023,0.17592093,0.15890026,1.001620065,0.031741056,0.158643248,0.250788813,0.050096216,0.14366556,0.062888178,0.028697855,0.057301401,0.105034193,0.078436407,5.006142828,0
