X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
0.210758991,-0.348605228,-0.022280045,0.85267018,5.787492167,6.4516552,0.313058454,1.542504255,0.686941546,1.273927106,0.018059428,0.112809222,0.026535911,0.16008822,0.114083406,0.167630293,0.054508989,0.268577149,0.080093662,0.043225869,0.138076031,0.181780702,0.68056557,0
0.065432491,9.706501412,-0.111825362,0.702398691,2.360200275,5.791978333,0.705666832,0.110650715,0.294333168,0.09297577,0.012481861,0.088041363,0.001161549,0.141772687,0.390258884,0.036317074,0.112720668,0.017674945,0.010489665,0.105376373,0.149328788,0.245804244,10.74587888,0
4.453914199,0.616345424,2.937699362,0.938412982,15.23718816,17.09768742,0.292778177,2.354957045,0.707221823,1.517709509,0.001905248,0.021124333,0.003967344,0.0901921,0.143481056,0.298774109,0.104090139,0.837247536,0.216749441,0.017331067,0.059195215,0.062325909,0.480232563,0
0.011181361,0.093348605,0.089487291,0.85882593,6.083453764,9.367249206,0.450494832,1.314138862,0.549505168,0.877798821,0.017201664,0.07763453,0.014281034,0.221572335,0.204902073,0.170112235,0.149580032,0.436340041,0.124183192,0.075773404,0.168200385,0.124303334,1.20451109,0
0.80028084,-0.51305607,0.028305507,0.376709139,0.604387393,6.083608641,0.434424229,4.848296219,0.565575771,4.313476384,0.152125043,0.663359103,0.478407473,0.229325326,0.137758777,0.433228002,0.04792172,0.534819835,0.150705687,0.120143114,0.276557122,0.436347584,0.317982162,0
0.153835246,5.637701039,-0.032889349,0.704571122,2.384909446,24.74254868,0.497210382,0.335551068,0.502789618,0.266563899,0.070394603,0.156246109,0.017738316,0.450536677,0.11800694,0.029735864,0.102223297,0.068987169,0.025758638,0.241599827,0.485910664,0.057362851,3.968505494,0
-0.086220047,1.90630143,0.058003223,0.745597332,2.930776385,10.625659,0.538052087,0.561154039,0.461947913,0.349168819,-0.000605421,-0.002527947,-0.000416847,0.239491311,0.185800429,0.127928121,0.203258076,0.21198522,0.139948135,0.059485722,0.110557553,0.126223373,1.452381448,0
0.170799785,0.982899773,0.118734855,0.728185678,2.678982014,7.559860024,0.658743788,0.883409176,0.341256212,0.623109928,0.016857039,0.043837303,0.013855569,0.384536399,0.378664625,0.311241726,0.194100896,0.260299248,0.159540379,0.067779683,0.10289233,0.181653643,1.216625515,0
0.067494073,2.31085297,0.129493961,0.577736858,1.368191541,5.263174356,0.644739212,0.88374966,0.355260788,0.740509878,0.033717035,0.108550587,0.018729007,0.310611263,0.350299455,0.194582975,0.104500526,0.143239782,0.058047544,0.137533004,0.213315711,0.328868416,1.800257479,0
0.044536741,6.062576743,-0.044559463,0.556150083,1.253013827,5.364111143,0.411450327,0.088695633,0.588549673,0.056149392,0.086561432,0.362858218,0.012899819,0.238554421,0.209355921,0.031199269,0.150978815,0.032546241,0.02249962,0.029391183,0.071433125,0.335204798,6.710282822,0
0.164288963,-0.723732914,0.48327434,0.274808138,0.378945424,12.32607332,0.608577357,12.04564587,0.391422643,10.60822784,0.168692447,0.889556905,0.963878788,0.189636488,0.096972555,0.554084015,0.072622098,1.437418036,0.414949813,0.265450734,0.436182402,0.295219924,0.175014171,0
-0.186969333,-0.740182604,-0.434894082,1.269979767,-4.703981273,8.030264143,0.207153305,7.610978824,0.792846695,5.38248078,-0.188500796,-8.849802817,-1.586875629,0.0213,0.042054165,0.354028898,0.060654582,2.228498044,0.5106147,0.020214828,0.097583901,0.098055818,0.118787378,1
-0.088034338,-0.196848961,-0.040680571,0.660987488,1.949743636,13.3631587,0.212555374,1.067058847,0.787444626,0.551154233,0.00081914,0.016540033,0.001812233,0.049524698,0.066426608,0.14695959,0.102766871,0.515904614,0.227357346,0.030967618,0.145692004,0.113213348,0.452005939,0
-0.187706255,-0.419978573,-0.189237067,0.634165101,1.733473499,5.413877026,0.406640163,2.55898305,0.593359837,2.150662513,0.136104083,1.316082139,0.264521193,0.103416101,0.225710348,0.438672884,0.064884967,0.408320537,0.126105319,0.09584751,0.235705961,0.291265653,0.514529975,0
-0.053667762,-0.984726796,-0.203174476,0.914721168,10.72623947,13.44254662,0.717681686,51.70026951,0.282318314,38.10006601,-0.006196495,-0.047208202,-0.327168995,0.131258857,0.174189559,9.197042264,0.188792381,13.6002035,9.96805729,0.109971405,0.15323145,0.081326057,0.018939737,0
0.166281406,9.287532837,-0.19762058,0.602035697,1.512788189,5.612819167,0.558457069,0.058119298,0.441542931,0.037194794,0.058098738,0.321377279,0.003390119,0.180780477,0.234315777,0.013672559,0.201059502,0.020924504,0.011732022,0.094815581,0.169781324,0.295935255,17.1376683,1
0.155063268,0.198779731,-0.424386417,0.62201158,1.645583694,6.158412348,0.454269156,0.522282209,0.545730844,0.268617053,0.006670969,0.092559882,0.008409546,0.072071927,0.100522016,0.126719897,0.220632168,0.253665156,0.278132956,0.09426158,0.207501606,0.261055451,0.793261507,1
0.192323453,0.021066736,-0.077227741,0.648732756,1.846835331,30.89160978,0.717093601,5.855640089,0.282906399,4.138161741,0.010063398,0.374042016,0.033636745,0.02690446,0.079282016,0.264998843,0.210325893,1.717478348,0.703010866,0.105125934,0.146600017,0.049899206,0.299178723,1
0.04285652,-0.558325667,0.316449948,0.644885794,1.81599548,23.40014614,0.351563627,2.1037505,0.648436373,1.813243913,0.067225688,1.019040756,0.280131774,0.065969577,0.036706422,0.152956933,0.048547368,0.290506588,0.202298566,0.079780841,0.226931444,0.0662672,0.239978804,0
0.226703476,-0.58613055,0.334255809,0.437075336,0.776436643,41.49465689,0.611709006,2.405660755,0.388290994,1.977364197,0.097101134,0.560430795,0.293379263,0.173261595,0.114248905,0.345189168,0.10890682,0.428296558,0.329048707,0.155484961,0.254181252,0.055138065,0.330974768,1
