X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
0.910608131,0.377989801,0.823118709,0.708908023,2.435340298,25.33570722,0.565626756,0.604824547,0.434373244,0.521312723,0.020379516,0.081412731,0.014152617,0.250323451,0.224220831,0.155710839,0.078099546,0.083511824,0.054236467,0.116491409,0.205951022,0.05567716,1.43998217,0
-0.001700923,-0.787201116,-0.148893552,0.861501978,6.220319707,19.61687717,0.45001663,6.307833964,0.54998337,5.066622743,0.004544366,0.009278196,0.016474592,0.489789833,0.236089448,0.855889992,0.088551109,1.241211221,0.321022427,0.071731757,0.159398014,0.059171673,0.275840879,0
-0.072554062,-0.653190938,0.048532633,0.643962238,1.80869084,25.74399467,0.535740308,3.927618279,0.464259692,3.24608883,0.024339458,0.187408125,0.086076588,0.129874079,0.127817649,0.45202762,0.092962903,0.681529449,0.328763672,0.287729422,0.537068833,0.060320323,0.282765132,0
0.101148476,-0.866606704,0.126592295,0.728533974,2.683702211,24.89859488,0.559951675,7.178220925,0.440048325,5.628823415,0.033190178,0.129186851,0.226496221,0.256916068,0.276007229,1.883526955,0.120863894,1.54939751,0.824798693,0.135986623,0.242854212,0.055128395,0.146537446,0
0.104109498,-0.46268021,-0.084316983,0.907247953,9.781433175,20.80838673,0.415668274,0.447729941,0.584331726,0.281082178,-0.005689942,-0.018752266,-0.016419298,0.303426897,0.109562946,0.316162554,0.154714219,0.166647763,0.446454249,0.09301808,0.223779599,0.052970685,0.346539918,0
0.323382115,3.945649269,0.665474579,0.856114336,5.949962712,8.766292222,0.509251206,0.139470126,0.490748794,0.102237317,0.027217842,0.176014305,0.005495069,0.15463426,0.253851121,0.051250548,0.135949203,0.037232808,0.027447077,0.089496674,0.175741703,0.133245419,4.953139646,0
0.152079521,28.4675554,0.581315847,0.808582808,4.224191147,8.297317857,0.465632569,0.034563982,0.534367431,0.020055761,0.044174172,0.231398929,0.001456447,0.190900502,0.140567111,0.004634577,0.195449132,0.014508221,0.006444068,0.071716377,0.154019245,0.149051987,30.33008472,0
0.256468526,1.64204744,4.960213595,0.766204624,3.277244557,10.13307365,0.644095156,0.323396631,0.355904844,0.079143351,0.032392575,0.111781661,0.007854548,0.289784346,0.009485978,0.002300159,0.486468748,0.244253279,0.117958888,0.101174702,0.157080365,0.128799457,4.124053365,0
0.105376651,-0.683454801,-0.087327742,0.739611974,2.840422368,11.77689861,0.648704384,9.084655738,0.351295616,4.970703768,0.016265815,0.130771886,0.055714587,0.124383122,0.220004153,0.753570618,0.293763325,4.11395197,1.00621469,0.082688452,0.127467077,0.114806144,0.291948953,0
0.048102252,15.9315299,-0.390379917,0.836920839,5.131991305,5.397493878,0.244374411,0.115385814,0.755625589,0.087405485,-0.012953026,-0.108446588,-0.001565278,0.119441525,0.162688504,0.019659712,0.059259248,0.02798033,0.007161045,0.001940508,0.007940715,0.221372393,8.275223044,0
0.725154519,1.312510989,0.622843993,0.70530567,2.39334659,9.6506545,0.700493553,1.912596186,0.299506447,1.445775635,0.023831989,0.225960515,0.018534643,0.105469704,0.187267255,0.145641717,0.170974296,0.466820552,0.132970337,0.121346666,0.17323024,0.146914904,1.285807794,0
0.695150962,-0.480218948,0.70764102,0.513184702,1.054167162,5.62932135,0.629098642,2.180345889,0.370901358,1.79404014,0.095191388,0.404691926,0.211922785,0.23521939,0.221542468,0.4932158,0.111461408,0.386305748,0.248144421,0.231645597,0.368218243,0.34615472,0.449179583,0
0.167098674,-0.958181917,0.847756889,0.392963655,0.647347822,4.179471818,0.377710679,58.94739348,0.622289321,47.02090846,0.038812048,0.446174841,2.814400353,0.086988427,0.109345532,7.929035475,0.076420016,11.92648502,5.541488599,0.05929407,0.156982773,0.608872296,0.013790521,0
0.072110849,91.22977997,0.330852349,0.877560959,7.167329544,11.68961409,0.491458859,0.007997482,0.508541141,0.0068043,-0.030194637,-0.105395763,-0.000686534,0.286488151,0.374449165,0.008513831,0.073323102,0.001193183,0.001667143,0.026943632,0.054823779,0.097481574,43.98127902,0
0.247569738,2.473488982,0.191478268,0.571045098,1.331247402,9.853797333,0.591725687,0.273951075,0.408274313,0.241114505,0.135866741,0.533539483,0.033105415,0.254651709,0.181811465,0.044300348,0.070925956,0.03283657,0.017281883,0.256928699,0.434202376,0.177715769,4.104064044,0
-0.186969333,-0.740182604,-0.434894082,1.269979767,-4.703981273,8.030264143,0.207153305,7.610978824,0.792846695,5.38248078,-0.188500796,-8.849802817,-1.586875629,0.0213,0.042054165,0.354028898,0.060654582,2.228498044,0.5106147,0.020214828,0.097583901,0.098055818,0.118787378,1
0.309751112,-0.862202805,0.086221475,0.830242948,4.890771469,33.91392298,0.537022484,11.05016709,0.462977516,6.978112076,0.008771498,0.064194641,0.09213777,0.136639105,0.273246498,2.870242005,0.197896112,4.072055015,2.078744788,0.043735932,0.081441528,0.035515405,0.095199811,0
0.073560267,-0.459814389,0.517507122,0.859794122,6.13236859,15.65244679,0.357553824,2.888983164,0.642446176,1.999903594,0.033655546,0.216418002,0.076529549,0.155511766,0.166459088,0.378512326,0.110036571,0.889079571,0.250212824,0.06054832,0.169340434,0.074305899,0.439771907,0
0.372554276,-0.597679897,0.602496401,0.884450516,7.654300868,31.5882775,0.667965118,3.525574079,0.332034882,2.969101463,0.064768146,0.544368009,0.14692075,0.118978604,0.397777335,0.902322327,0.105430857,0.556472616,0.239160475,0.134728883,0.201700477,0.035793199,0.440837296,0
0.440815504,1.087736957,0.109381472,0.643168957,1.802446761,28.21733667,0.619291379,0.343661245,0.380708621,0.251292026,0.175097496,0.481183504,0.068054595,0.363889233,0.114528172,0.044513305,0.166453047,0.09236922,0.064694784,0.323938262,0.523078914,0.055100927,2.572897501,0
